product_name,energy_kcal,energy_kj,protein_g,carbohydrates_g,total_sugar_g,total_fat_g,fibre_g,sodium_g,sub_type,form,class_name,subclass_name,nova,classification_method,class_confidence,subclass_confidence,nova_confidence,needs_review,classification_timestamp
ONGA GARLIC ONION AND GINGER MCHUZI MIX,139,583,1.2,19.5,16.4,5.5,,,Mchuzi Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ONGA MCHUZI CHICKEN,278,1165,,64,0.5,2.9,1.5,1.19,Mchuzi Mix,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ONGA MCHUZI CHICKEN SAT,,,,,,,,,Mchuzi Mix,Powder,SOUP FLAVOUR CUBES & MIXES,SOUP FLAVOUR CHICKEN MIXES,Ultra-processed foods,simulated_lookup_fuzzy,0.784,0.754,0.774,TRUE,2026-04-07T09:21:17.880566+00:00
ONGA MCHUZI MIX BEEF SEASONING,278,1165,,64,0.5,2.9,1.5,1.19,Beef Seasoning,Powder,SOUP FLAVOUR CUBES & MIXES,SOUP FLAVOUR BEEF MIXES,Ultra-processed foods,simulated_lookup_fuzzy,0.727,0.697,0.717,TRUE,2026-04-07T09:21:17.880566+00:00
ONGA MCHUZI SPICY TOMATO,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ONJA MARGARINE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OOMF APPLE POTS,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OOMF BANANA POTS,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OPIES STEM GINGER SYRUP,285,1212,0,71,64,0.5,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORANGE FRESH JUICE,,,,,,,,,Juice,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORANGE JUICE LOCAL,45,188,0.7,10.4,8.4,0.2,0.2,0.001,Orange Juice,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORBIT MIX FRUIT B CHEWING GUM,,,,,,,,,,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORBIT SPEARMINT B CHEWING GUM,,,,,,,,,,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORCHID VALLEY APPLE JUICE,47,197,0.1,11,,0.1,0.2,0.004,Juice,Liquid,FRESH/FRUIT JUICES - NO ADDED SUGAR,FRESH/FRUIT JUICES - NO ADDED SUGAR,Unprocessed/Minimally processed foods,simulated_lookup_fuzzy,0.864,0.834,0.854,FALSE,2026-04-07T09:21:17.880566+00:00
ORCHID VALLEY DELIGHT APPLE JUICE,47,197,0.1,11,,0.1,0.2,0.004,Juice,Liquid,FRESH/FRUIT JUICES - NO ADDED SUGAR,FRESH/FRUIT JUICES - NO ADDED SUGAR,Unprocessed/Minimally processed foods,simulated_lookup_fuzzy,0.9,0.87,0.89,FALSE,2026-04-07T09:21:17.880566+00:00
ORCHID VALLEY DELIGHT MANGO,218.75,915.25,,54.6875,54.6875,,,0.0234375,Juice,Liquid,FRESH/FRUIT JUICES - NO ADDED SUGAR,FRESH/FRUIT JUICES - NO ADDED SUGAR,Unprocessed/Minimally processed foods,simulated_lookup_exact,0.99,0.99,0.99,FALSE,2026-04-07T09:21:17.880566+00:00
ORCHID VALLEY DELIGHT MANGO JUICE,218.75,915.25,,54.6875,54.6875,,,0.0234375,Juice,Liquid,FRESH/FRUIT JUICES - NO ADDED SUGAR,FRESH/FRUIT JUICES - NO ADDED SUGAR,Unprocessed/Minimally processed foods,simulated_lookup_fuzzy,0.9,0.87,0.89,FALSE,2026-04-07T09:21:17.880566+00:00
ORCHID VALLEY TROPICAL JUICE,296.875,1242.12,,,,,,,Juice,Liquid,FRESH/FRUIT JUICES - NO ADDED SUGAR,FRESH/FRUIT JUICES - NO ADDED SUGAR,Unprocessed/Minimally processed foods,simulated_lookup_fuzzy,0.88,0.85,0.87,FALSE,2026-04-07T09:21:17.880566+00:00
OREO CHOCO BISCUIT,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OREO CHOCOLATE CREME FLAVOURED BISCUITS,586,2454,5,69,40.6,19.8,1.5,0.555,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OREO COCA COLA BISCUIT,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OREO DARK AND WHITE CHOCOLATE SANDWICH COOKIES,140,585.76,1,21,11,6,1,0.15,Cookies,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OREO GOLDEN BISCUITS,483,2020,5.3,71.4,37.9,19.7,,0.42,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OREO ORIGINAL BISCUITS,483,2020,5.3,71.4,37.9,19.7,,0.42,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OREO ORIGINAL CHOCOLATE CREAM BISCUIT,478,2009,5.4,67,40,19,2.9,0.55,Biscuit,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OREO STRAWBERRY BISCUIT,,,,,,,,,,,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,simulated_lookup_fuzzy,0.764,0.734,0.754,TRUE,2026-04-07T09:21:17.880566+00:00
ORION DOUBLE CHOCOLATE-PIE,130,543.9,,,11,6,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S BASIL LEAVES,319.55,1337,22.98,47.75,1.71,4.07,14.85,0.076,Basil Leaves,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S BAY LEAVES,313,1309.59,7.6,75,0.4,8.4,26,0.023,Bay Leaves,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S GROUND CAYENNE PEPPER,113.208,473.66,,56.6038,,,18.8679,0.0377358,Ground Cayenne Pepper,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S GROUND CITRIC ACID,0,0,,,,,,0.01,Ground Citric Acid,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S GROUND FISH MASALA,385.7,1627.1,16.5,58.1,,9.7,,1.4166,Fish Masala,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S GROUND GARAM MASALA,400,1673.6,20,80,,20,,0.92,Garam Masala,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S GROUND GINGER,238,995.792,3,22,,2,,,Ground Ginger,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S GROUND WHITE PEPPER,20,83.68,7,4,0,1,0,0,Ground White Pepper,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S HERBS MARJORAM LEAVES,,,,,,,,,Thyme Leaves,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S HERBS MINT LEAVES SPICES,70,292.88,3,14,,,8,0.031,Mint Leaves Spices,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S HERBS ROSEMARY LEAVES,,,,,,,,,Herbs Rosemary Leaves,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S OREGANO LEAVES,355,1485.32,6.7,77,,2.2,,,Oregano Leaves,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PARSLEY LEAVES,292,1221.73,27,51,7.3,5.5,27,,Parsley Leaves,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND BEEF MASALA,45,188.2,3,13,2,0.9,,0.028,Beef Masala,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND CHILLIES,,,,,,,,,Ground Chillies,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND CINNAMON,247,1033.45,4,81,2.2,1.2,53,0.01,Ground Cinnamon,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND CINNAMON SPICES,16,66.944,0,5,0,0,3,0,Spices,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND CORIANDER,23,96.232,2.13,3.67,0.87,0.52,2.8,0.046,Ground Coriander,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND CURRY POWDER,,,,,,,,,Curry Powder,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND DHANA JEERA POWDER,80,334.7,15,20,,9,,0.091,Dhana Jeera Powder,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND GARLIC POWDER,361,1510.42,17.94,70.35,,0.84,,,Garlic Powder,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND MIXED SPICES,298,1246.8,9.97,50.53,5.03,6.31,,,Mixed Spices,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND MUSTARD,597.34,2499.27,19.26,15.1,,51.1,5.1,0.005,Ground Mustard,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND SPANISH PAPRIKA,330,1380.72,14,32,9,15,,0.038,Ground Spanish Paprika,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND TURMERIC,385,1610.84,12.1,68.6,,6.9,,,Ground Turmeric,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE GROUND WHITE PEPPER,,,,,,,,,Ground White Pepper,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S PURE MIXED HERBS,290,1213.36,11.1,55.3,,2.8,,,Mixed Herbs,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SAGE LEAVES,315,1317.96,11,61,1.7,13,40,,Sage Leaves,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE CLOVES GRD,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE GARLIC PEPPER,,,,,,,,,Garlic Powder,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE GROUND CHILLIES,316.667,154.167,16.6667,54.1667,8.33333,,37.5,3.20833,Chillies,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE GROUND GARAM MASALA,,,,,,,,,Ground Garam Masala,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE GROUND GINGER,,,,,,,,,Ground Ginger,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE GROUND PILAU MASALA,,,,,,,,,Ground Pilau Masala,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE GROUND TEA MASALA,,,,,,,,,Ground Tea Masala,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE GROUND TURMERIC,,,,,,,,,Ground Turmeric,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE MIX GROUND TEA MASALA,7,29.288,0.6,1,,0.5,,0.029,Tea Masala,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE ONION POWDER,15,62.76,,4,,,,0.13,Onion Powder,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE PURE GROUND TANDOORI MASALA,238,995.792,1,43,,10,,0.048,Tandoori Masala,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S SPICE SALAD SEASONING,290,1213.36,11.1,55.3,,2.8,,0.4,Salad Seasoning,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S THYME LEAVES,276,1154.78,9.11,64,1.7,7.4,37,,Thyme,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEY'S WHOLE CUMIN SEED,425,1778.2,17,33,2,22,10,0.168,Cumin Seed,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
ORLEYS PURE GROUND PILAU MASALA,185,774.04,0,0,0,0,0,0,Ground Pilau Masala,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OSTERBERG ALOE VERA DRINK,54,2259,1.4,18,20,0.1,,0.056,Aloe Vera Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OSTERBERG AMELN FRUTB AL VERA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OSTERBERG BLUEBERRY LIME AND CHIA SEED FRUIT DRINK,90,376.56,1,20,14,,3,,Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OSTERBERG PEA AND MELON CHIA SEED DRINK,,,,,,,,,Chia Seed Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OSTERBERG TROPICAL ALOE VERA,,,,,,,,,Aloe Vera Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OSTERG APPLE GRAPE AND STRAWBERRY WITH ALOE VERA BLEND FRUIT DRINK,47,199,0.1,12,12,0.05,,0.0041,Fruit Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA 100% ARABICA DARK ROAST GROUND COFFEE,,,,,,,,,Ground Coffee,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA 100% ARABICA ESPRESSO GROUND COFFEE,2,8.36,0.5,0.1,0.1,0.1,0.7,1.00E-05,Ground Coffee,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA 100% ARABICA MEDIUM ROAST GROUND COFFEE,284,1188.26,10.4,25.9,,15.4,19.8,0.074,Ground Coffee,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA CHOLESTEROL FREE DRY ROASTED AND SALTED CASHEW NUTS,621,2566,17,30,4.9,48,3.2,0.26,Salted Cashew Nuts,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA CHOLESTEROL FREE HONEY COATED CASHEW NUTS,621,2566,17,30,4.9,48,3.2,0.26,Cashew Nuts,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA CHOLESTEROL FREE HONEY COATED MACADAMIA NUTS,761,3186,7.2,12.7,4.6,75.7,,,Macadamia Nuts,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA DARK COFFEE BEANS,2.4,10.0416,0.3,0,0,0.1,0,0.0047,Coffee Beans,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA DRY ROASTED AND SALTED MACADAMIA NUTS,761,3186,7.2,12.7,4.6,75.7,,,Macadamia Nuts,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA HONEY COATED CASHEW NUTS,621,2566,17,30,4.9,48,3.2,0.26,Cashew Nuts,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA HONEY COATED MIXED NUTS,578,2418.35,15,33,20,47,5.9,0.388,Mixed Nuts,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA MACADAMIA ROAST SALT,,,,,,,,,Macadamia Nuts,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA MEDIUM COFFEE BEANS,2.4,10.0416,0.3,0,0,0.1,0,0.0047,Coffee Beans,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA MIXED NUTS,597,2497.85,24,19,4,52,8,0.321,Mixed Nuts,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA MT ELGON MEDIUM ROAST GROUND COFFEE,284,1188.26,10.4,25.9,0,15.4,19.8,0.074,Coffee,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
OUT OF AFRICA MT KENYA MEDIUM ROAST GROUND COFFEE,284,1188.26,10.4,25.9,0,15.4,19.8,0.074,Coffee,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
P&A CEREAL CORNFLAKES VALUEPACK,378,1604,7,84,8,0.9,3,,Corn Flakes,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
P&A CORNFLAKES,,,,,,,,,,,BREAKFAST CEREALS,CORN FLAKE CEREALS,Ultra-processed foods,simulated_lookup_fuzzy,0.727,0.697,0.717,TRUE,2026-04-07T09:21:17.880566+00:00
P&A KIDDOS BABY PORRIDGE,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PACHO ALL PURPOSE HOME BAKING FLOUR,292,1221,13,53,0,4,0,0,Flour,Powder,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PAINT SPLASH ORANGE AND STRAWBERRY LOLLIPOP WITH SHERBET DIP,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PALDO FUN AND YUM HOT AND SPICY RAMEN JUMBO BOWL NOODLE,445.455,1863.78,9.09091,60,3.63636,18.1818,3.63636,1.77091,Noodle,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PALDO PORORO APPLE DRINK,,,,,,,,,Apple Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PALDO PORORO BLUEBERRY DRINK,60,251.04,0,15,14,0,0,0,Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PALDO PORORO MILK FRUIT JUICE DRINK,21,86,0.7,4.5,3.6,0.04,0.4,,Juice Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PALDO PORORO STRAWBERRY DRINK,100,418.4,1,22,19,0.5,,0.14,Strawberry Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PALDO PORORO TROPICA DRINK,,,,,,,,,Tropical Drink,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PAPILLION JELLINO,341,1428,6.3,78.35,78,0.3,0,,Candy,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PAPILLON ALMONDS HALVA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PAPILLON MIXED NUTS HALVA,529,2216,10.53,50.3,46.86,30.66,,,Halva,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PAPILLON PISTACHIO HALVA,,,,,,,,,,,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PARACHUTE COCONUT OIL,900,3765.6,,,,100,,,Coconut Oil,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PARLE HIDE & SEEK BLACK BOURBON VANILLA SANDWICH BISCUITS,474,1983.21,4.6,75.6,45,17,,,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PARLE HIDE & SEEK BOURBON CREAM SANDWICH BISCUITS,469,1962.29,5.2,76.1,41.3,15.9,,0.106,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PARLE HIDE & SEEK FAB ORANGE CHOCO CHIP SANDWICH COOKIES,499,2087,4,70,39,22,,,Cookies,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PARLE HIDE & SEEK FAB STRAWBERRY CHOCO CHIP SANDWICH COOKIES,499,2087,4,30,39,22,,,Cookies,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PARLE KRACKJACK BISCUITS,496,2075.26,6.6,69.2,18.5,21.4,,,Biscuits,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PARLE MILK POWER BISCUITS,456,1907.9,7,77,0,14,,,Biscuits,Solid,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,simulated_lookup_fuzzy,0.958,0.928,0.948,FALSE,2026-04-07T09:21:17.880566+00:00
PARLE MONACO CLASSIC BISCUITS,495,2071.08,7.7,68.2,7.7,21,,,Biscuits,Solid,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,simulated_lookup_fuzzy,0.723,0.693,0.713,TRUE,2026-04-07T09:21:17.880566+00:00
PARLE NICE BISCUITS 195,480,2008.32,6.5,72.5,24.9,18.2,,,Biscuits,Solid,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,simulated_lookup_fuzzy,0.878,0.848,0.868,FALSE,2026-04-07T09:21:17.880566+00:00
PARLE NICE COCONUT BISCUITS,473,1979.03,7.5,72.8,,16.9,,,Biscuits,Solid,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,simulated_lookup_fuzzy,0.8,0.77,0.79,TRUE,2026-04-07T09:21:17.880566+00:00
PARLE SWEET AND SALTY KRACK JACK BISCUITS,489,2045,6.8,70.5,19.6,19.9,,0.371,Biscuit,Solid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
PARLE-G ORIGINAL GLUCOSE BISCUITS,453,1895.35,7,77.3,,12.9,,,Biscuits,Solid,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,simulated_lookup_fuzzy,0.764,0.734,0.754,TRUE,2026-04-07T09:21:17.880566+00:00
PASSION FRESH JUICE,,,,,,,,,Juice,Liquid,UNRESOLVED,UNRESOLVED,Unknown,unresolved,0,0,0,TRUE,2026-04-07T09:21:17.880566+00:00
